"date_prod","mast_id","well_id","new_well","orph_well","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","job_num","well_class","work_type","h2s_gas","date_aprv","date_spud","date_rels","well_prox","dril_name","dril_cont","dril_phone","dril_addr","dril_city","dril_state","dril_zip","rig_num","dril_term","p_t_d","well_depth","meas_depth","add_info","recrd_stat","well_actv","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-07","1267074","1267074",True,False,"OK","  ","WOODS          ","THIESING 18-27-13             ","1 H                      ","SE SW SE SE-18-27N-13W-200FSL-760FEL                        ","18  ","27 ","N","13 ","W","200  ","FSL   ","          ","760  ","FEL   ","          ","SE SW SE SE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","N2 N2 NE NE-18-27N-13W-165FNL-660FEL                        ","18  ","27 ","N","13 ","W","165  ","FNL   ","          ","660  ","FEL   ","          ","N2 N2 NE NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23878-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-25","2013-05-05","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","40    ","DW",5421,0,10572,"                                                  ","WORK","DRL",1,-98.633133,36.812544,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1261402","1261402",False,False,"OK","  ","WOODS          ","ACHENBACH                     ","2 H-33                   ","SW SE SE SW-33-29N-14W-200FSL-2080FWL                       ","33  ","29 ","N","14 ","W","200  ","FSL   ","          ","2080 ","FWL   ","          ","SW SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","NW NE NE NW-33-29N-14W-200FNL-2080FWL                       ","33  ","29 ","N","14 ","W","200  ","FNL   ","          ","2080 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23864-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-01","2013-04-19","","                              ","UNIT DRILLING COMPANY                  ","JOHN CROMLING/JIM GREER           ","405-745-4948        ","7101 SW 29TH STREET                    ","OKLAHOMA CITY            ","OK","73179-5213","20    ","DW",5105,7262,9600,"                                                  ","WORK","DRL",10,-98.718329,36.94316,"STEPHENS PRODUCTION COMPANY            ","GARY GARRETT/SAM HALL             ","479-783-4191","P.O. BOX 2407                          ","FORT SMITH               ","AR","72902-2407"
"2013-05-07","1262655","1262655",False,False,"OK","  ","WOODS          ","CORDRAY-RITTER 4-28-14        ","1 H                      ","NW NE NE NW-9-28N-14W-225FNL-2275FWL                        ","9   ","28 ","N","14 ","W","225  ","FNL   ","          ","2275 ","FWL   ","          ","NW NE NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","NE NW NE NW-4-28N-14W-165FNL-1875FWL                        ","4   ","28 ","N","14 ","W","165  ","FNL   ","          ","1875 ","FWL   ","          ","NE NW NE NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23869-  ","        ","   ","114    ","O/G ","OD                  ",False,"2013-04-05","2013-04-28","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","27    ","DW",5096,0,10247,"                                                  ","WORK","DRL",4,-98.712115,36.927199,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1263210","1263210",False,False,"OK","  ","WOODS          ","HUGHES -2613-                 ","3 H-13                   ","NW NE NW NE-24-26N-13W-225FNL-1965FEL                       ","24  ","26 ","N","13 ","W","225  ","FNL   ","          ","1965 ","FEL   ","          ","NW NE NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","N2 N2 NW NE-13-26N-13W-165FNL-1980FEL                       ","13  ","26 ","N","13 ","W","165  ","FNL   ","          ","1980 ","FEL   ","          ","N2 N2 NW NE ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23870-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-09","2013-04-19","","                              ","FELDERHOFF BROTHERS DRILLING           ","DANNY CROW/JOSH MORRIS/KENNY DAVIS","940-668-8344        ","P.O. BOX 1299                          ","GAINESVILLE              ","TX","76241-4249","20    ","DW",5700,9157,11350,"                                                  ","WORK","DRL",9,-98.547164,36.724089,"MIDSTATES PETROLEUM COMPANY, LLC       ","ROBBY MCDANIEL/JOHN FOLEY         ","713-595-9400","4400 POST OAK PARKWAY, SUITE 1900      ","HOUSTON                  ","TX","77027     "
"2013-05-07","1263200","1263200",False,False,"OK","  ","WOODS          ","MORLAND                       ","2 H-10                   ","SE SE SE SW-3-27N-16W-275FSL-2410FWL                        ","3   ","27 ","N","16 ","W","275  ","FSL   ","          ","2410 ","FWL   ","          ","SE SE SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","S2 S2 SE SW-10-27N-16W-50FSL-1980FWL                        ","10  ","27 ","N","16 ","W","50   ","FSL   ","          ","1980 ","FWL   ","          ","S2 S2 SE SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23872-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-04-09","2013-04-28","","                              ","UNIT DRILLING COMPANY                  ","JOHN CROMLING/JIM GREER           ","405-745-4948        ","7101 SW 29TH STREET                    ","OKLAHOMA CITY            ","OK","73179-5213","302   ","DW",6340,5926,10700,"                                                  ","WORK","RCG",3,-98.909167,36.841812,"CHAPARRAL ENERGY, LLC                  ","JAMES M. MILLER                   ","405-478-8770","701 CEDAR LAKE BOULEVARD               ","OKLAHOMA CITY            ","OK","73114-7806"
"2013-05-07","1260143","1260143",True,False,"OK","  ","WOODS          ","BUSH                          ","28-15-7 1 H              ","S2 S2 SW SW-7-28N-15W-175FSL-660FWL                         ","7   ","28 ","N","15 ","W","175  ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","N2 N2 NW NW-7-28N-15W-196FNL-660FWL                         ","7   ","28 ","N","15 ","W","196  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23861-  ","        ","   ","       ","O/G ","OD                  ",False,"2013-03-26","2013-05-02","","                              ","DUKE DRILLING COMPANY, INC.            ","JERRY MASON                       ","316-267-1331        ","100 SOUTH MAIN STREET, SUITE 410       ","WICHITA                  ","KS","67202-3737","20    ","  ",6231,0,10113,"TITE HOLE                                         ","WORK","ASD",2,-98.861037,36.913923,"DORADO E & P PARTNERS, LLC             ","DAVID WHEELER/STEPHEN HARPHAM     ","720-402-3700","1401 17TH STREET, SUITE 1500           ","DENVER                   ","CO","80202-1253"
"2013-05-07","1258625","1258625",False,False,"OK","  ","WOODS          ","STEVEN -2815-                 ","1-31 H                   ","SW SE SW SW-30-28N-15W-195FSL-825FWL                        ","30  ","28 ","N","15 ","W","195  ","FSL   ","          ","825  ","FWL   ","          ","SW SE SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","S2 S2 SW SW-31-28N-15W-200FSL-660FWL                        ","31  ","28 ","N","15 ","W","200  ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23858-  ","        ","   ","8      ","O/G ","OD                  ",False,"2013-03-20","2013-04-27","","                              ","LATSHAW DRILLING & EXPLORATION COMPANY ","TOMMY LINDSEY/JOHN RAINWATER      ","918-355-4380        ","P.O. BOX 691017                        ","TULSA                    ","OK","74169-1017","26    ","  ",5576,0,11450,"                                                  ","WORK","DRL",5,-98.860439,36.870526,"SANDRIDGE EXPLORATION & PRODUCTION, LLC","NICK NEWLAND/RON GOFF             ","405-429-5500","123 ROBERT S. KERR AVENUE              ","OKLAHOMA CITY            ","OK","73102-6406"
"2013-05-07","1256290","1256290",False,False,"OK","  ","WOODS          ","SHIRLEY NELSON 36-28-18       ","1 H                      ","S2 S2 SW SW-36-28N-18W-200FSL-660FWL                        ","36  ","28 ","N","18 ","W","200  ","FSL   ","          ","660  ","FWL   ","          ","S2 S2 SW SW ","   ","  ","  ","     ","                                ","    ","                                ","    ","HOR","WOODS          ","N2 N2 NW NW-36-28N-18W-165FNL-660FWL                        ","36  ","28 ","N","18 ","W","165  ","FNL   ","          ","660  ","FWL   ","          ","N2 N2 NW NW ","   ","  ","  ","     ","                                ","    ","                                ","    ","UNDESIGNATED        ","                    ","                    ","                    ","                    ","35-151-23854-  ","        ","   ","264    ","O/G ","OD                  ",False,"2013-03-11","2013-04-24","","                              ","NOMAC DRILLING, LLC                    ","DALE RIDDLE/JAY REED/JERRY TOWNLEY","405-422-2754        ","3400 SOUTH RADIO ROAD                  ","EL RENO                  ","OK","73036-9105","102   ","DW",5574,0,10725,"                                                  ","WORK","DRL",7,-99.095017,36.856118,"CHESAPEAKE OPERATING, INC.             ","STEPHEN W. MILLER/DAVE WITTMAN    ","405-848-8000","P.O. BOX 18496                         ","OKLAHOMA CITY            ","OK","73154-0496"
"2013-05-07","1263595","1263595",False,False,"TX","10","CARSON         ","BURNETT -A-                   ","2038 H                   ","A355-SEC38-BLK5-IG&N RR CO-700FNL-2200FEL                   ","38  ","   "," ","   "," ","700  ","FNL   ","          ","2200 ","FEL   ","          ","            ","   ","  ","  ","355  ","                                ","5   ","IG&N RR CO                      ","    ","HOR","CARSON         ","A355-SEC38-BLK5-IG&N RR CO-2200FSL-1000FEL                  ","38  ","   "," ","   "," ","2200 ","FSL   ","          ","1000 ","FEL   ","          ","            ","   ","  ","  ","355  ","                                ","5   ","IG&N RR CO                      ","    ","PANHANDLE WEST      ","                    ","                    ","                    ","                    ","42-065-32141-  ","760453  ","   ","       ","GAS ","OD                  ",False,"2013-04-15","2013-04-29","","13 MI W OF SKELLYTOWN         ","ZENITH DRILLING CORPORATION            ","LEROY CLOWER                      ","316-684-9777        ","P.O. BOX 780428                        ","WICHITA                  ","KS","67278-0428","6     ","DW",3500,4180,0,"                                                  ","WORK","DRL",1,-101.425635,35.513372,"PARALLEL ENERGY, LP                    ","DERRICK LEBSACK/TONY SWINDELL     ","918-712-7008","1323 EAST 71ST STREET, SUITE 200       ","TULSA                    ","OK","74136-5065"
"2013-05-07","1260098","1260098",True,False,"TX","10","HANSFORD       ","VIRGINIA                      ","1231                     ","A139-SEC231-BLK2-GH&H RR CO-467FSL-467FWL                   ","231 ","   "," ","   "," ","467  ","FSL   ","          ","467  ","FWL   ","          ","            ","   ","  ","  ","139  ","                                ","2   ","GH&H RR CO                      ","    ","VER","HANSFORD       ","A139-SEC231-BLK2-GH&H RR CO-467FSL-467FWL                   ","231 ","   "," ","   "," ","467  ","FSL   ","          ","467  ","FWL   ","          ","            ","   ","  ","  ","139  ","                                ","2   ","GH&H RR CO                      ","    ","WILDCAT             ","DAHL-HOPE           ","GERALD              ","SHAPLEY NORTHWEST   ","STAMPER             ","42-195-31893-  ","759499  ","   ","       ","O/G ","OD                  ",True,"2013-04-09","2013-05-01","","5 MI NW OF GRUVER             ","H-40 DRILLING, INC.                    ","NORMAN D. JOHNSON                 ","316-773-3640        ","230 SOUTH MAIZE ROAD                   ","WICHITA                  ","KS","67209-3110","3A    ","  ",7150,0,0,"                                                  ","WORK","DRL",2,-101.494774,36.344455,"STRAT LAND EXPLORATION COMPANY         ","RICK HALL/RICK SPELLMAN           ","918-584-3844","15 EAST 5TH STREET, SUITE 2020         ","TULSA                    ","OK","74103-4318"
