"date_prod","mast_id","well_id","state_name","dist_name","county_sl","wellnam_sl","wellnum_sl","legal_sl","sec_sl","twn_sl","twndir_sl","rng_sl","rngdir_sl","ftg1_sl","ftg1dir_sl","ftg1ref_sl","ftg2_sl","ftg2dir_sl","ftg2ref_sl","qtrsec_sl","ftgcor_sl","crtrqd1_sl","crtrqd2_sl","abstno_sl","blknam_sl","blknum_sl","srvynam_sl","srvynum_sl","well_ornt","county_bh","legal_bh","sec_bh","twn_bh","twndir_bh","rng_bh","rngdir_bh","ftg1_bh","ftg1dir_bh","ftg1ref_bh","ftg2_bh","ftg2dir_bh","ftg2ref_bh","qtrsec_bh","ftgcor_bh","crtrqd1_bh","crtrqd2_bh","abstno_bh","blknam_bh","blknum_bh","srvynam_bh","srvynum_bh","field_1","field_2","field_3","field_4","field_5","api_num","perm_num","well_purp","well_class","work_type","h2s_gas","date_post","date_aprv","well_prox","p_t_d","add_info","recrd_stat","map_ref","well_long","well_lat","oper_name","oper_cont","oper_phone","oper_addr","oper_city","oper_state","oper_zip"
"2013-05-21","1272058","1272058","TX","10","HEMPHILL       ","DIXON                         ","5635 H                   ","A977-SEC56-BLKM1-H&GN RR CO/D M GLASSCOCK-300FSL-437FWL     ","56  ","   "," ","   "," ","300  ","FSL   ","          ","437  ","FWL   ","          ","            ","   ","  ","  ","977  ","                                ","M1  ","H&GN RR CO/D M GLASSCOCK        ","    ","HOR","HEMPHILL       ","A977-SEC56-BLKM1-H&GN RR CO/D M GLASSCOCK-200FNL-750FWL     ","56  ","   "," ","   "," ","200  ","FNL   ","          ","750  ","FWL   ","          ","            ","   ","  ","  ","977  ","                                ","M1  ","H&GN RR CO/D M GLASSCOCK        ","    ","BUFFALO WALLOW      ","                    ","                    ","                    ","                    ","42-211-35191-  ","762744  ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-17","16 MI S OF CANADIAN           ",11900,"                                                  ","APRV",1,-100.325044,35.678321,"UNIT PETROLEUM COMPANY                 ","KEN GOODLOW/JOHN CROMLING         ","918-493-7700","P.O. BOX 702500                         ","TULSA                    ","OK","74170-2500"
"2013-05-21","1272008","1272008","TX","10","HEMPHILL       ","DIXON -SL-                    ","5634 H                   ","A977-SEC56-BLKM1-H&GN RR CO/D M GLASSCOCK-300FSL-387FWL     ","56  ","   "," ","   "," ","300  ","FSL   ","          ","387  ","FWL   ","          ","            ","   ","  ","  ","977  ","                                ","M1  ","H&GN RR CO/D M GLASSCOCK        ","    ","HOR","HEMPHILL       ","A977-SEC56-BLKM1-H&GN RR CO/D M GLASSCOCK-200FNL-750FWL     ","56  ","   "," ","   "," ","200  ","FNL   ","          ","750  ","FWL   ","          ","            ","   ","  ","  ","977  ","                                ","M1  ","H&GN RR CO/D M GLASSCOCK        ","    ","BUFFALO WALLOW      ","                    ","                    ","                    ","                    ","42-211-35194-  ","762741  ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-20","16 MI S OF CANADIAN           ",12250,"                                                  ","APRV",1,-100.325211,35.67832,"UNIT PETROLEUM COMPANY                 ","KEN GOODLOW/JOHN CROMLING         ","918-493-7700","P.O. BOX 702500                         ","TULSA                    ","OK","74170-2500"
"2013-05-21","1272518","1272518","TX","10","LIPSCOMB       ","JIM RAY TRENFIELD -B-         ","7972 H                   ","A315-SEC797-BLK43-H&TC RR CO-230FSL-480FWL                  ","797 ","   "," ","   "," ","230  ","FSL   ","          ","480  ","FWL   ","          ","            ","   ","  ","  ","315  ","                                ","43  ","H&TC RR CO                      ","    ","HOR","LIPSCOMB       ","A315-SEC797-BLK43-H&TC RR CO-467FNL-660FWL                  ","797 ","   "," ","   "," ","467  ","FNL   ","          ","660  ","FWL   ","          ","            ","   ","  ","  ","315  ","                                ","43  ","H&TC RR CO                      ","    ","LIPSCOMB            ","                    ","                    ","                    ","                    ","42-295-     -  ","762908  ","   ","O/G ","OD                  ",False,"2013-05-16","","8 MI SE OF FOLLETT            ",8000,"                                                  ","APRV",1,-100.093224,36.303926,"MEWBOURNE OIL COMPANY                  ","MONTY WHETSTONE                   ","903-561-2900","P.O. BOX 7698                           ","TYLER                    ","TX","75711-8360"
"2013-05-21","1273447","1273447","TX","10","LIPSCOMB       ","HOUSER -241-                  ","2 H                      ","SEC200-BLK43-H&TC-300FNL-985FWL                             ","200 ","   "," ","   "," ","300  ","FNL   ","          ","985  ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","43  ","H&TC                            ","    ","HOR","LIPSCOMB       ","                                                            ","    ","   "," ","   "," ","     ","      ","          ","     ","      ","          ","            ","   ","  ","  ","     ","                                ","    ","                                ","    ","LIPSCOMB SOUTHEAST  ","                    ","                    ","                    ","                    ","42-295-     -  ","763130  ","   ","O/G ","OD                  ",False,"2013-05-21","","11.5 MI SW OF LIPSCOMB        ",9000,"                                                  ","APRV",1,0.0,0.0,"JONES ENERGY, LLC                      ","ERIC NICCUM/MIKE MCCONNELL        ","512-328-2953","807 LAS CIMAS PARKWAY, SUITE 350        ","AUSTIN                   ","TX","78746     "
"2013-05-21","1273107","1273107","TX","10","MOORE          ","BROWN                         ","2R                       ","SEC2-BLKPMC-EL&RR-459FSL-1023FWL                            ","2   ","   "," ","   "," ","459  ","FSL   ","          ","1023 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","PMC ","EL&RR                           ","    ","VER","MOORE          ","SEC2-BLKPMC-EL&RR-459FSL-1023FWL                            ","2   ","   "," ","   "," ","459  ","FSL   ","          ","1023 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","PMC ","EL&RR                           ","    ","PANHANDLE WEST      ","                    ","                    ","                    ","                    ","42-341-     -  ","763024  ","   ","GAS ","OD                  ",False,"2013-05-20","","15.4 MI SW OF DUMAS           ",3900,"                                                  ","APRV",1,-102.12171,35.677473,"MOORE COUNTY GAS PARTNERS, LP          ","MICHAEL RUBIN/PAULA EILBOTT       ","214-265-7101","4925 GREENVILLE AVENUE, SUITE 900       ","DALLAS                   ","TX","75206     "
"2013-05-21","1272731","1272731","TX","10","OCHILTREE      ","MCGARRAUGH -136-              ","3 H                      ","A1436-SEC136-BLK13-T&NO RR CO/R H GEORGE-200FSL-500FEL      ","136 ","   "," ","   "," ","200  ","FSL   ","          ","500  ","FEL   ","          ","            ","   ","  ","  ","1436 ","                                ","13  ","T&NO RR CO/R H GEORGE           ","    ","HOR","OCHILTREE      ","A1436-SEC136-BLK13-T&NO RR CO/R H GEORGE-330FNL-660FEL      ","136 ","   "," ","   "," ","330  ","FNL   ","          ","660  ","FEL   ","          ","            ","   ","  ","  ","1436 ","                                ","13  ","T&NO RR CO/R H GEORGE           ","    ","PAN PETRO           ","                    ","                    ","                    ","                    ","42-357-     -  ","762960  ","   ","O/G ","OD                  ",False,"2013-05-17","","15 MI SE OF FARNSWORTH        ",7500,"                                                  ","APRV",1,-100.930094,36.086596,"MEWBOURNE OIL COMPANY                  ","MONTY WHETSTONE                   ","903-561-2900","P.O. BOX 7698                           ","TYLER                    ","TX","75711-8360"
"2013-05-21","1271876","1271876","TX","10","OCHILTREE      ","H B THOMSON-PARADIS UNIT -32- ","103 H                    ","A94-SEC39-BLK4-GH&H RR CO-290FNL-2180FEL                    ","39  ","   "," ","   "," ","290  ","FNL   ","          ","2180 ","FEL   ","          ","            ","   ","  ","  ","94   ","                                ","4   ","GH&H RR CO                      ","    ","HOR","OCHILTREE      ","A87-SEC25-BLK4-GH&H RR CO-2258FSL-2180FEL                   ","25  ","   "," ","   "," ","2258 ","FSL   ","          ","2180 ","FEL   ","          ","            ","   ","  ","  ","87   ","                                ","4   ","GH&H RR CO                      ","    ","ALLEN-PARKER        ","                    ","                    ","                    ","                    ","42-357-33248-  ","762738  ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-17","2 MI NW OF FARNSWORTH         ",7500,"                                                  ","APRV",1,-101.010258,36.373949,"TEXAS AMERICAN RESOURCES COMPANY       ","KEITH CURTIS/MARK KLINGSEISEN     ","512-480-8700","401 CONGRESS AVENUE, SUITE 1600         ","AUSTIN                   ","TX","78701-3755"
"2013-05-21","1271853","1271853","TX","10","ROBERTS        ","SUSAN B KAUFMAN               ","812 H                    ","A93-SEC81-BLKB1-H&GN RR CO-240FSL-2640FEL                   ","81  ","   "," ","   "," ","240  ","FSL   ","          ","2640 ","FEL   ","          ","            ","   ","  ","  ","93   ","                                ","B1  ","H&GN RR CO                      ","    ","HOR","ROBERTS        ","A93-SEC81-BLKB1-H&GN RR CO-200FNL-1980FWL                   ","81  ","   "," ","   "," ","200  ","FNL   ","          ","1980 ","FWL   ","          ","            ","   ","  ","  ","93   ","                                ","B1  ","H&GN RR CO                      ","    ","MENDOTA NORTHWEST   ","                    ","                    ","                    ","                    ","42-393-32519-  ","762705  ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-17","9 MI NE OF MIAMI              ",10800,"                                                  ","APRV",1,-100.591247,35.827232,"MEWBOURNE OIL COMPANY                  ","MONTY WHETSTONE                   ","903-561-2900","P.O. BOX 7698                           ","TYLER                    ","TX","75711-8360"
"2013-05-21","1272685","1272685","TX","10","ROBERTS        ","MILLS RANCH -2B-              ","1 H                      ","A50-CLAY CSL-12497FSL-3569FEL                               ","    ","   "," ","   "," ","12497","FSL   ","          ","3569 ","FEL   ","          ","            ","   ","  ","  ","50   ","                                ","    ","CLAY CSL                        ","    ","HOR","ROBERTS        ","A50-CLAY CSL-16723FSL-3569FEL                               ","    ","   "," ","   "," ","16723","FSL   ","          ","3569 ","FEL   ","          ","            ","   ","  ","  ","50   ","                                ","    ","CLAY CSL                        ","    ","SAINT CLAIR         ","CLARK MARTIN        ","                    ","                    ","                    ","42-393-     -  ","762939  ","   ","O/G ","OD                  ",False,"2013-05-17","","14 MI NW OF MIAMI             ",14000,"                                                  ","APRV",1,-100.721786,35.911489,"CORLENA OIL COMPANY                    ","TED FRANCIS/JEFF W. CHESTNUT      ","806-372-5044","619 SOUTH TYLER STREET, SUITE 210       ","AMARILLO                 ","TX","79101-2303"
"2013-05-21","1272684","1272684","TX","10","WHEELER        ","STILES -1-                    ","1701 H                   ","SEC5-AB&M-20FNL-2400FWL                                     ","5   ","   "," ","   "," ","20   ","FNL   ","          ","2400 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","AB&M                            ","    ","HOR","WHEELER        ","SEC1-AB&M-200FNL-2640FWL                                    ","1   ","   "," ","   "," ","200  ","FNL   ","          ","2640 ","FWL   ","          ","            ","   ","  ","  ","     ","                                ","    ","AB&M                            ","    ","STILES RANCH        ","                    ","                    ","                    ","                    ","42-483-     -  ","762938  ","   ","GAS ","OD                  ",False,"2013-05-17","","2 MI NE OF KELTON             ",14000,"                                                  ","APRV",1,-100.086262,35.429853,"APACHE CORPORATION                     ","TOM WILLIAMS/ROBERT V. JOHNSTON   ","918-491-4900","6120 SOUTH YALE AVENUE, SUITE 1500      ","TULSA                    ","OK","74136-4231"
"2013-05-21","1271881","1271881","TX","10","WHEELER        ","FRYE RANCH                    ","612 H                    ","A8216-SEC12-BLKA3-H&GN RR CO/H FRYE-250FSL-2640FWL          ","12  ","   "," ","   "," ","250  ","FSL   ","          ","2640 ","FWL   ","          ","            ","   ","  ","  ","8216 ","                                ","A3  ","H&GN RR CO/H FRYE               ","    ","HOR","WHEELER        ","A432-SEC12-BLKA3-H&GN RR CO/J R SANDERS-50FNL-2640FWL       ","12  ","   "," ","   "," ","50   ","FNL   ","          ","2640 ","FWL   ","          ","            ","   ","  ","  ","432  ","                                ","A3  ","H&GN RR CO/J R SANDERS          ","    ","MILLS RANCH         ","                    ","                    ","                    ","                    ","42-483-33706-  ","762694  ","   ","O/G ","OD                  ",False,"2013-05-15","2013-05-17","6 MI NW OF KELTON             ",17500,"                                                  ","APRV",1,-100.156618,35.459804,"FOREST OIL CORPORATION                 ","KIRBY EDWARDS/CECIL N. COLWELL    ","303-812-1400","707 17TH STREET, SUITE 3600             ","DENVER                   ","CO","80202-3406"
